timestamp,detected,marker_id,detect_mode,L_mean,B_mean,G_mean,R_mean,clip_frac_B,clip_frac_G,clip_frac_R,michelson_contrast,x,y,z
1783360221.44969,True,0,clahe,121.50424506654429,142.8880220284534,121.60004589261129,81.0924736117485,0.25355667737494264,0.0,0.0,0.5452550517663175,-0.5139155063780154,-0.34948153005941485,1.2428783576098175
1783360221.486196,True,0,clahe,117.81296254765643,136.95402556627047,117.47790984525679,81.83415564027808,0.24758914554832923,0.0,0.0,0.5449535021137082,-0.505341028647396,-0.3531171913526526,1.2452274114588242
1783360221.519562,True,0,clahe,121.73234414538763,144.0207039337474,121.71589602024385,80.7364849321371,0.2636300897170462,0.0,0.0,0.5289549025571696,-0.5007554583740965,-0.3560485591044448,1.2406621223500962
1783360221.5735092,False,,,106.41902669270833,85.9540896267361,99.67236870659723,109.13532986111112,0.010268012152777778,0.0,0.0,,,,
1783360221.633366,False,,,111.19597547743055,90.23890190972222,104.17612847222222,113.78731987847222,0.010142144097222222,0.0,0.0,,,,
1783360221.683208,True,0,clahe,120.21142341122022,140.01648041539679,120.19889378033638,80.94006095496106,0.22779094705948752,0.0,0.0,0.5392081813750619,-0.5044181771568397,-0.33769111993540857,1.2445547704857107
1783360221.719794,True,0,clahe,117.32786703601109,135.29916897506925,116.97717451523546,81.79124653739612,0.24609418282548476,0.0,0.0,0.5380059699744327,-0.5092570115525666,-0.3243489652576965,1.24954903054848
1783360221.7535949,True,0,clahe,119.12232243517475,138.2847801578354,118.67655016910936,82.98895152198422,0.2582863585118377,0.0,0.0,0.5326362037481137,-0.5113773540186646,-0.3145124803287756,1.2544683629458873
1783360221.784575,True,0,clahe,122.51491347905282,143.32001366120218,122.31375227686704,83.54371584699453,0.24282786885245902,0.0,0.0,0.5306495068250267,-0.5151990785251533,-0.30674527814741487,1.2627164827194801
1783360221.8172002,True,0,clahe,123.46187514397604,145.32100898410505,123.31835982492514,82.64305459571527,0.256046993780235,0.0,0.0,0.5290807460417223,-0.520633742383293,-0.29850403725498265,1.2662895344662815
1783360221.853051,True,0,clahe,128.18344175044354,152.91472501478415,128.29745712596096,83.06575990538143,0.27415730337078653,0.0,0.0,0.5202666084368017,-0.5324036340493176,-0.2920364111994415,1.276801627384561
1783360221.882645,True,0,clahe,123.75800835654596,145.0442200557103,123.67618384401115,83.13939182915506,0.26346332404828227,0.0,0.0,0.5207340536818952,-0.5452588940738471,-0.2842230005908236,1.2885753070931856
1783360221.920877,True,0,clahe,117.9372795414462,136.421626984127,117.2742504409171,82.72641093474427,0.24834656084656084,0.0,0.0,0.5270171796327261,-0.5476640605815319,-0.27381465943407635,1.281650614821971
1783360221.955648,True,0,clahe,117.33318559556787,135.70371191135735,116.63058171745152,82.62426592797785,0.2477562326869806,0.0,0.0,0.5261203855024208,-0.5495091711938858,-0.26642452799101035,1.2764690977541764
1783360221.982023,True,0,clahe,117.33874943971313,135.90531151949799,116.6489242492156,82.26512774540565,0.24921559838637383,0.0,0.0,0.52578793148629,-0.5509527129731742,-0.2604963967661055,1.2739034444916009
1783360222.01849,True,0,clahe,121.02348619768478,140.48820124666074,120.80175868210151,82.81322350845949,0.23753339269813,0.0,0.0,0.528182231074327,-0.5527385654356887,-0.2585944515994494,1.2770827495374746
1783360222.05007,True,0,clahe,122.19353348729793,142.9445727482679,122.06709006928406,82.10034642032332,0.24965357967667437,0.0,0.0,0.5274460264563025,-0.5536387303291572,-0.257617840460054,1.2736134210864838
1783360222.083263,True,0,clahe,121.6045927110705,141.90311893065234,121.366845652919,82.59545298754713,0.24380212498571918,0.0,0.0,0.5276251278277408,-0.5608724301342092,-0.25684064774106635,1.28013830873267
1783360222.116608,True,0,clahe,125.13027800395487,147.2319413748982,125.15842735838083,83.011980923578,0.2532278701872746,0.0,0.0,0.5257728944155682,-0.5637761342881961,-0.2537814318850232,1.2829243331458138
1783360222.158721,True,0,clahe,121.34017302573203,141.07508873114463,120.94365572315883,83.62344720496894,0.25255102040816324,0.0,0.0,0.5233180835128824,-0.5596247726670862,-0.24999032973702962,1.2779873526383578
1783360222.18539,True,0,clahe,125.46917014371813,148.17107093184978,125.45526193787668,83.16052387575336,0.2698191933240612,0.0,0.0,0.508907459449196,-0.5629085326839907,-0.25354768523553284,1.2904479395028563
1783360222.2187352,True,0,clahe,124.75778109567015,146.6353508671184,124.85437004708855,82.64878833122775,0.25427816699207534,0.0,0.0,0.5227752234763928,-0.563539945159219,-0.2598863770516175,1.294945023505916
1783360222.2519512,True,0,clahe,120.31147174034695,139.4735310576385,120.0834918858422,82.65719082260772,0.24543928371572468,0.0,0.0,0.5288079615083563,-0.5587106944242611,-0.2663024487519651,1.2891180707070886
1783360222.2868962,True,0,clahe,120.16886160714286,140.09408482142857,119.73493303571429,82.61372767857142,0.25424107142857144,0.0,0.0,0.5266925100910298,-0.5537286860516262,-0.2713742012336559,1.2773796774790767
1783360222.318698,True,0,clahe,121.72730325758424,141.78349938430537,121.37758871599686,83.78506660696294,0.2410164558379044,0.0,0.0,0.5247106117220005,-0.5547535280968185,-0.2745123422485727,1.2746449659161823
1783360222.354083,True,0,clahe,121.5176806501208,141.38721721941576,121.05919174170876,84.04315835712717,0.2575225126290358,0.0,0.0,0.5234117533490311,-0.5547191883174976,-0.27384188170506313,1.2661191058218613
1783360222.383722,True,0,clahe,122.73580713254083,144.17264748361293,122.35384957226975,83.07632485279413,0.26297078102433064,0.0,0.0,0.5238402735609705,-0.5577606859005796,-0.2720677994023175,1.258732536466045
1783360222.418159,True,0,clahe,122.57477841355323,143.00067317401547,122.53550992931673,82.42275328172333,0.25457197352182204,0.0,0.0,0.5274542855313973,-0.5647278881017606,-0.2696267033275373,1.2565014483544579
1783360222.4514718,True,0,clahe,123.27862380146644,144.5414551607445,123.12442188381274,82.8517766497462,0.2517766497461929,0.0,0.0,0.525827853402118,-0.573009656136936,-0.26590097434568627,1.2559514449891913
1783360222.485715,True,0,clahe,123.75254041570439,145.62043879907623,123.90334872979214,81.09896073903002,0.25554272517321014,0.0,0.0,0.5204670752935637,-0.5816708384922387,-0.2612152871136033,1.253076739323965
1783360222.5203772,True,0,clahe,122.97031372989993,143.46845833801868,122.95310918700102,82.58135612279321,0.24940964803778254,0.0,0.0,0.527412361449087,-0.5944268296258627,-0.2572952189607459,1.2589991911165948
1783360222.558532,True,0,clahe,121.64995573262506,141.90925188136345,121.34074811863657,82.88534749889331,0.2527667109340416,0.0,0.0,0.5242502100906041,-0.6029614891009103,-0.25129655659844674,1.260511913045907
1783360222.584434,True,0,clahe,121.59761449307977,141.95465286373354,121.3290199167323,82.53527624620232,0.24969055924383932,0.0,0.0,0.525851280660159,-0.6109982933829462,-0.24477689168171984,1.263447595085458
1783360222.6257029,True,0,clahe,123.31827932708592,145.0229197245117,123.2221971322118,82.12532460200971,0.26713334086033647,0.0,0.0,0.5192366184388743,-0.6201467241964174,-0.23669766268194353,1.2700213703281669
1783360222.648847,True,0,clahe,126.90166058179248,151.86326698857613,126.90837357201742,81.47285360970439,0.2911317865975739,0.0,0.0,0.46647534960319365,-0.6306443039490699,-0.22606689703594474,1.2835638047663864
1783360222.707679,False,,,124.55180230034722,102.46975694444444,117.07817057291666,126.66208658854167,0.01115451388888889,0.0,0.0,,,,
1783360222.757931,True,0,clahe,122.13791539072247,142.0916411477827,122.13814222524668,82.33991153453556,0.2562095951003743,0.0,0.0,0.531023740367788,-0.6212996125750401,-0.19925132322194422,1.2830344648218863
1783360222.786908,True,0,clahe,118.72345007367109,137.7131361215006,118.50651705769013,81.0235747478182,0.24334126714269522,0.00011334013374135781,0.0,0.5308705368722684,-0.6119748323123102,-0.17908309293713276,1.2827582712515813
1783360222.8162491,True,0,clahe,119.3206970691411,139.14179020029422,119.04786692316397,81.22428425936404,0.2641167817132511,0.0,0.0,0.5281262918075428,-0.6052933371753243,-0.16567153393570205,1.2876402508406142
1783360222.8526,True,0,clahe,120.00813835198372,140.24448965751102,119.77472589578389,81.46682491239969,0.25375833615915,0.0,0.0,0.5285768814250834,-0.6005790030686944,-0.15805511209944353,1.2952941549988368
1783360222.883338,True,0,clahe,120.12397540983606,140.13740892531877,119.98838797814207,81.00216302367942,0.2659380692167577,0.0,0.0,0.5278128244030981,-0.5963310715883952,-0.15398898616759166,1.2972972021590328
1783360222.919778,True,0,clahe,123.63492063492063,145.9953802416489,123.68005212035062,81.13835583984837,0.2660506988865198,0.0,0.0,0.5257800299948111,-0.5974870127931288,-0.15147608139061,1.3007666805057423
1783360222.9568052,True,0,clahe,130.0852293690813,156.82412987332432,130.51260607551347,80.37068011314722,0.2765957446808511,0.0,0.0,0.42860181376836837,-0.611736511647146,-0.1476115881052974,1.3263743073458825
1783360223.0015721,False,,,127.70950846354167,105.72398003472222,119.97828233506945,129.4542361111111,0.010057508680555556,0.0,0.0,,,,
1783360223.0519948,True,0,clahe,122.75424985738734,145.3154592127781,122.93667997718197,79.28339988590987,0.2766685681688534,0.0,0.0,0.5207899172681905,-0.6114282410848078,-0.12614244395489074,1.3302297331569606
1783360223.085096,True,0,clahe,120.13993020375999,140.79939209726444,120.39716312056737,78.42980974895869,0.2650005628729033,0.0,0.0,0.5292540165559988,-0.6068569578658327,-0.10789602609749607,1.3197507778240325
1783360223.117732,True,0,clahe,120.7302752293578,142.84908256880735,120.96066513761468,77.5716743119266,0.261697247706422,0.0,0.0,0.5288453684291299,-0.6107240547023294,-0.09188755564072491,1.3239024494116747
1783360223.1736069,False,,,130.09073676215277,107.90168619791666,122.11398871527778,131.62668185763889,0.010276692708333333,0.0,0.0,,,,
1783360223.2180538,True,0,clahe,115.28801666483938,135.30928626247123,115.19734678215109,75.79026422541388,0.2604977524394255,0.0,0.0,0.5322772192222743,-0.6000592436124931,-0.06905191320650028,1.31270904013328
1783360223.251575,True,0,clahe,115.14409951563188,135.64376926464112,115.05228974020255,75.31472919418758,0.26486129458388374,0.0,0.0,0.5321243023737762,-0.5930706518068236,-0.0505353000471335,1.3084114514934764
1783360223.28254,True,0,clahe,117.02813414359667,138.75376997524197,117.08080126040963,75.48897141571011,0.2702003151024083,0.0,0.0,0.5313370569851161,-0.5897213887056871,-0.037435991361356516,1.3073993613970645
1783360223.3193321,True,0,clahe,117.21933555581101,139.48281411656512,117.34176342108289,74.80618461892172,0.2672721002414071,0.0,0.0,0.5336331694550641,-0.5893316116199945,-0.02995888452991123,1.3065516365527046
1783360223.358786,True,0,clahe,115.82969920608296,137.38365201833835,115.86346863468634,74.44190987364419,0.26311081292631106,0.0,0.0,0.5353589487714409,-0.5915875151907952,-0.02700395790656785,1.3086768722653974
1783360223.38449,True,0,clahe,117.47706632946316,139.95010920795494,117.7020347166341,74.25347741119668,0.26014484423496953,0.0,0.0,0.5348859011710771,-0.5913382043360457,-0.027634188598296073,1.3096981643549137
1783360223.434732,False,,,126.61091905381944,104.98932400173611,118.65656575520833,128.01099066840277,0.009759114583333334,0.0,0.0,,,,
1783360223.4856708,True,0,clahe,123.93698696281989,150.934451955577,124.43131337518108,74.39703042008692,0.25724287783679384,0.0,0.0,0.5285777312778106,-0.5846764229731584,-0.04190876675325281,1.3240346374843397
1783360223.5337238,False,,,123.03810763888889,101.73504991319444,115.29721028645834,124.3471853298611,0.009143880208333333,0.0,0.0,,,,
1783360223.555549,True,0,clahe,120.47149278448072,145.03276555476697,120.76153300212917,74.35107641353206,0.2523066004258339,0.0,0.0,0.5312386034280887,-0.5656838025493374,-0.05884352569283009,1.3286912612598407
1783360223.5840662,True,0,clahe,117.694464158978,140.98249349420394,117.90383250532292,73.3779276082328,0.26472675656493966,0.0,0.0,0.5322548060789514,-0.5483344268806523,-0.07310810946885565,1.3319338389646933
